wolfCount,wolfEnergy,wolfRepro,wolfFatigue,grassCount,grassEnergy,grassRepro,grassFatigue,rabbitCount,rabbitEnergy,rabbitRepro,rabbitFatigue
180,504.0,957.7,8.5,1077,223.6,126.8,6.2,558,86.6,165.2,11.2
182,509.6,957.7,8.5,1083,220.6,126.9,6.1,500,82.4,165.2,11.2
181,514.6,957.7,8.5,1079,224.0,127.0,6.1,472,76.2,165.1,11.1
182,513.4,957.7,8.6,1089,224.4,127.1,6.1,435,73.2,165.2,11.1
183,511.0,957.7,8.6,1121,224.3,127.1,6.0,401,67.3,165.2,11.1
184,505.8,957.7,8.6,1138,227.6,127.0,6.0,358,66.8,165.4,11.1
182,506.8,957.8,8.6,1168,228.9,127.1,6.0,323,67.1,165.5,11.0
183,501.0,957.8,8.6,1194,231.2,127.0,6.0,295,65.5,165.7,10.9
183,495.6,957.8,8.6,1207,235.5,126.7,6.0,278,64.4,165.7,10.9
184,488.7,957.8,8.6,1235,238.1,126.7,6.0,244,65.8,165.9,10.7
183,486.2,957.8,8.6,1263,240.3,126.6,6.0,219,69.4,166.0,10.7
183,481.0,957.8,8.6,1295,243.6,126.6,6.0,193,71.3,166.3,10.6
184,474.3,957.8,8.6,1345,243.6,126.7,6.0,169,72.4,166.4,10.5
183,473.6,957.8,8.6,1375,247.8,126.7,6.0,147,64.8,166.4,10.6
183,470.6,957.8,8.6,1413,250.1,126.7,6.0,124,63.2,166.4,10.6
181,472.5,957.8,8.5,1455,252.2,126.8,6.0,104,67.1,166.6,10.4
181,468.7,957.8,8.5,1487,254.5,126.7,6.0,95,74.1,166.3,10.4
181,465.4,957.8,8.5,1521,256.9,126.6,6.0,82,82.2,165.5,10.3
181,463.9,957.8,8.5,1567,257.8,126.7,6.1,69,88.3,165.5,10.2
182,457.2,957.8,8.5,1599,260.6,126.6,6.1,70,98.9,164.3,10.3
184,448.8,957.8,8.5,1612,262.4,126.6,6.1,64,158.3,163.6,10.4
184,445.9,957.8,8.5,1637,265.4,126.8,6.2,77,138.9,163.4,10.5
184,443.5,957.8,8.5,1652,266.1,126.9,6.2,86,160.4,162.8,10.7
185,439.9,957.8,8.5,1668,266.0,127.0,6.2,93,178.4,162.3,10.8
186,437.0,957.7,8.5,1690,265.2,127.3,6.2,109,165.2,162.2,10.8
186,436.8,957.7,8.5,1677,267.0,127.5,6.2,124,180.2,162.1,10.8
185,438.7,957.7,8.4,1697,264.7,127.9,6.2,150,167.0,162.2,10.9
186,434.4,957.7,8.4,1679,267.8,128.4,6.2,179,161.7,162.1,11.0
189,428.3,957.7,8.4,1655,268.2,128.6,6.2,204,164.7,162.1,11.0
195,414.5,957.6,8.4,1622,270.8,128.9,6.2,246,151.2,162.0,10.9
191,431.2,957.6,8.3,1590,270.0,129.4,6.2,262,158.9,162.1,10.9
193,437.2,957.6,8.3,1558,267.8,129.8,6.2,276,154.9,162.1,10.9
195,442.8,957.6,8.3,1534,265.4,130.3,6.2,273,159.5,162.0,11.0
201,436.5,957.5,8.2,1541,259.5,130.4,6.2,278,153.3,162.0,11.0
200,444.5,957.5,8.2,1508,260.6,130.2,6.2,289,148.1,161.9,11.1
199,464.1,957.5,8.1,1499,256.8,130.4,6.1,297,124.4,161.8,11.2
202,467.5,957.4,8.1,1512,252.3,130.4,6.1,287,122.8,161.6,11.2
204,465.8,957.4,8.1,1471,256.7,130.4,6.1,298,118.9,161.5,11.2
201,477.4,957.4,8.1,1480,254.7,130.5,6.1,297,115.8,161.6,11.2
204,474.9,957.3,8.0,1482,255.8,130.9,6.1,284,118.2,161.6,11.2
207,473.0,957.3,8.0,1475,259.6,130.6,6.1,285,104.6,161.5,11.3
205,481.2,957.2,7.9,1480,262.9,130.4,6.1,266,100.8,161.4,11.3
203,489.7,957.2,7.9,1492,264.1,130.5,6.1,259,98.5,161.3,11.3
204,487.0,957.2,7.9,1486,268.4,130.3,6.1,253,102.8,161.1,11.4
206,483.5,957.1,7.8,1499,269.3,130.1,6.1,244,99.6,161.0,11.5
208,480.9,957.1,7.8,1500,270.3,130.1,6.1,233,109.1,160.9,11.5
209,481.4,957.1,7.8,1488,272.9,129.7,6.1,218,119.4,160.7,11.6
209,491.1,957.1,7.7,1481,273.6,129.7,6.1,216,113.3,160.5,11.5
212,486.0,957.0,7.7,1487,274.0,129.6,6.1,226,106.7,160.4,11.6
213,485.2,957.0,7.7,1474,278.0,129.2,6.0,217,110.8,160.2,11.6
214,484.0,957.0,7.7,1475,281.2,128.8,6.0,217,109.2,160.0,11.6
214,489.3,957.0,7.7,1467,285.7,128.6,6.0,214,104.1,160.0,11.6
214,490.8,957.0,7.6,1462,291.8,128.2,6.0,218,96.2,160.0,11.6
213,494.6,956.9,7.6,1460,297.4,128.0,5.9,219,91.6,159.8,11.7
216,487.8,956.9,7.6,1452,303.0,127.7,5.9,214,95.3,159.9,11.7
218,484.1,956.9,7.5,1461,305.8,127.3,5.9,198,99.0,160.1,11.7
216,489.5,956.8,7.5,1461,311.6,127.2,5.8,192,94.0,160.3,11.6
217,488.0,956.8,7.5,1446,317.4,126.8,5.8,189,98.5,160.5,11.6
219,480.7,956.8,7.5,1456,321.2,126.8,5.8,192,90.3,160.8,11.5
220,479.0,956.8,7.5,1464,324.8,126.7,5.8,182,91.4,160.8,11.5
222,473.8,956.8,7.4,1479,327.1,126.5,5.8,178,87.1,160.8,11.5
220,480.0,956.7,7.4,1487,327.1,126.5,5.8,154,107.9,160.8,11.4
219,484.2,956.7,7.3,1483,331.5,126.5,5.8,137,115.1,161.0,11.2
218,486.3,956.7,7.3,1491,332.5,126.4,5.8,127,126.5,161.0,11.2
218,484.5,956.6,7.3,1498,331.0,126.5,5.9,133,141.4,161.0,11.2
220,480.1,956.7,7.3,1494,331.1,126.5,5.8,141,144.4,161.1,11.0
220,484.2,956.7,7.3,1493,331.5,126.5,5.8,143,143.7,160.9,11.0
224,480.5,956.6,7.2,1509,328.1,126.5,5.9,131,145.3,161.3,10.9
221,490.0,956.6,7.2,1513,330.1,126.5,5.9,127,138.5,161.6,10.9
225,484.2,956.6,7.1,1526,329.0,126.4,5.9,129,132.3,161.8,10.8
224,487.5,956.5,7.1,1553,328.2,126.5,6.0,130,129.5,162.3,10.7
223,491.8,956.5,7.1,1566,329.6,126.3,6.0,127,121.1,163.1,10.8
224,488.5,956.5,7.1,1574,331.4,126.4,6.0,128,129.9,163.5,10.6
225,487.4,956.5,7.1,1588,331.2,126.3,6.0,134,128.4,164.0,10.5
227,480.6,956.5,7.0,1582,333.9,126.2,6.0,148,137.6,164.0,10.4
224,485.7,956.5,7.0,1583,335.4,126.2,6.1,169,129.0,164.3,10.1
224,485.8,956.5,7.0,1584,334.7,126.1,6.1,182,138.0,164.2,10.0
224,486.0,956.4,7.0,1553,339.1,125.9,6.1,193,145.7,164.5,9.7
223,489.4,956.4,7.0,1555,336.3,126.0,6.1,204,152.4,164.8,9.4
225,488.3,956.3,6.9,1544,337.9,126.0,6.2,223,131.0,164.9,9.5
226,490.7,956.3,6.9,1521,341.7,125.8,6.2,231,129.0,165.1,9.6
227,497.0,956.3,6.9,1528,338.1,125.7,6.2,222,121.4,165.6,9.4
229,497.5,956.3,6.9,1536,338.4,125.6,6.3,210,120.9,166.7,9.2
230,493.6,956.4,7.0,1533,337.1,125.5,6.3,223,127.5,166.7,9.3
230,494.8,956.3,6.9,1545,334.7,125.6,6.3,219,133.6,167.0,9.2
230,499.5,956.3,6.9,1551,334.9,125.5,6.3,224,114.0,167.3,9.2
233,489.8,956.3,7.0,1559,335.6,125.5,6.4,225,117.1,167.2,9.3
235,486.3,956.3,7.0,1563,336.6,125.5,6.4,220,120.4,167.4,9.2
234,490.2,956.3,7.0,1579,334.8,125.4,6.4,220,117.1,167.7,9.1
235,486.4,956.3,7.0,1588,335.0,125.2,6.4,224,112.4,167.9,9.0
236,484.9,956.3,7.0,1589,339.2,125.2,6.5,228,105.0,168.0,9.0
238,478.8,956.3,7.0,1606,338.7,125.1,6.5,228,110.1,167.8,9.1
240,473.3,956.3,7.0,1609,343.5,125.0,6.5,223,106.1,168.2,8.9
239,474.7,956.3,7.0,1618,348.3,124.9,6.5,225,91.6,168.0,8.8
238,475.8,956.3,7.0,1635,348.6,124.7,6.6,217,101.1,168.3,8.7
240,473.0,956.3,7.0,1645,351.4,124.6,6.6,211,94.7,168.4,8.6
241,468.1,956.3,7.0,1674,352.9,124.7,6.6,198,90.5,168.4,8.6
239,471.9,956.3,7.0,1707,353.8,124.9,6.6,173,89.4,169.1,8.4
239,467.4,956.3,7.0,1741,353.4,124.9,6.7,161,94.6,169.3,8.4
239,467.1,956.3,7.0,1772,355.7,125.0,6.7,144,83.8,169.7,8.3
242,459.2,956.3,7.0,1810,356.8,125.1,6.7,124,77.0,169.8,8.2
240,462.7,956.3,7.0,1845,358.0,125.2,6.7,103,79.3,169.9,8.0
243,458.5,956.3,7.0,1886,359.5,125.2,6.7,75,57.9,170.0,7.9
244,454.9,956.3,7.0,1924,362.4,125.4,6.7,51,58.2,170.0,7.6
243,454.4,956.3,7.0,1972,364.0,125.4,6.7,39,46.6,169.4,7.6
243,450.7,956.3,7.0,2017,365.3,125.5,6.7,26,55.9,169.6,7.7
242,448.7,956.3,7.0,2058,368.0,125.6,6.7,21,52.0,169.7,7.9
243,442.2,956.3,7.0,2113,369.0,125.6,6.7,13,74.9,169.4,7.8
243,438.1,956.3,7.0,2160,371.4,125.7,6.7,8,79.2,170.6,7.3
242,435.2,956.3,6.9,2211,373.3,125.7,6.7,6,62.1,170.6,7.5
241,432.8,956.3,6.9,2265,374.9,125.8,6.7,4,26.9,170.8,6.9
240,430.0,956.3,6.9,2307,378.5,125.9,6.7,2,41.9,171.2,7.7
240,425.3,956.3,6.9,2358,380.9,125.9,6.7,2,34.2,171.2,7.7
240,420.6,956.3,6.9,2414,382.6,126.0,6.7,2,26.4,171.2,7.7
240,416.0,956.3,6.9,2450,387.3,126.0,6.8,2,18.7,171.2,7.7
240,411.3,956.3,6.9,2498,390.3,126.0,6.8,2,10.9,171.2,7.7
239,408.4,956.3,6.9,2558,391.7,126.0,6.8,1,11.7,172.6,6.8
237,407.2,956.3,6.9,2600,395.8,126.1,6.8,1,4.9,172.6,6.8
235,406.1,956.3,6.9,2649,398.8,126.1,6.8,0,,,
