wolfCount,wolfEnergy,wolfRepro,wolfFatigue,rabbitCount,rabbitEnergy,rabbitRepro,rabbitFatigue,grassCount,grassEnergy,grassRepro,grassFatigue
24348,447.6,1015.6,7.5,309,2040.1,940.5,10.2,341462,3846.9,139.1,10.9
24384,447.4,1015.6,7.5,300,2027.3,940.4,10.4,342068,3848.9,139.1,10.9
24412,447.7,1015.6,7.5,291,2091.7,940.6,10.7,342598,3851.5,139.1,10.9
24446,448.0,1015.6,7.5,284,2079.5,940.6,10.7,343199,3853.5,139.1,10.9
24471,448.2,1015.7,7.5,275,2152.6,940.7,10.5,343734,3856.3,139.2,10.9
24507,447.4,1015.7,7.5,267,2301.4,940.8,10.4,344289,3858.8,139.2,10.9
24526,448.1,1015.7,7.5,258,2007.8,941.1,10.4,344858,3861.3,139.2,11.0
24559,447.8,1015.7,7.5,259,1918.0,941.5,10.5,345439,3863.7,139.2,11.0
24578,448.3,1015.7,7.5,249,1918.1,941.3,10.4,345966,3866.7,139.2,11.0
24588,448.9,1015.7,7.5,253,1870.7,941.4,10.3,346598,3868.7,139.2,11.0
24609,448.6,1015.7,7.5,263,1965.3,941.6,10.3,347155,3871.2,139.2,11.0
24626,448.9,1015.7,7.5,262,1956.5,941.7,10.4,347686,3874.3,139.2,11.0
24646,450.6,1015.7,7.5,265,1607.5,941.7,10.5,348252,3876.9,139.2,11.0
24669,450.0,1015.7,7.5,279,1600.5,941.8,10.6,348834,3879.5,139.2,11.0
24693,451.2,1015.7,7.5,274,1521.4,942.0,10.7,349378,3882.2,139.2,11.0
24721,451.7,1015.7,7.5,285,1530.2,942.3,10.8,349912,3885.1,139.2,11.0
24747,451.3,1015.7,7.5,304,1522.3,942.3,11.0,350452,3888.0,139.2,11.0
24775,451.9,1015.7,7.5,290,1542.2,942.5,11.0,350977,3891.2,139.3,11.0
24815,451.7,1015.7,7.5,296,1452.5,942.5,11.1,351569,3893.8,139.3,11.0
24849,451.3,1015.7,7.5,292,1571.6,942.3,11.1,352115,3896.8,139.3,11.0
24887,452.1,1015.7,7.5,290,1343.7,941.8,11.0,352637,3900.3,139.3,11.0
24917,451.9,1015.7,7.5,291,1458.0,941.8,11.0,353240,3902.7,139.3,11.0
24939,452.1,1015.7,7.5,292,1501.9,941.6,11.1,353783,3906.0,139.3,11.0
24963,452.9,1015.7,7.5,283,1488.1,941.6,11.1,354292,3909.6,139.3,11.0
24989,453.2,1015.7,7.5,304,1429.3,941.5,11.1,354821,3912.8,139.3,11.0
25018,453.1,1015.8,7.5,310,1364.1,941.3,11.0,355386,3915.8,139.3,11.0
25043,453.3,1015.8,7.5,325,1393.2,941.5,11.1,355888,3919.3,139.3,11.0
25079,453.4,1015.8,7.5,317,1468.0,941.2,11.1,356416,3922.4,139.3,11.0
25126,453.0,1015.8,7.5,329,1574.1,941.1,11.1,356929,3925.7,139.3,11.0
25159,453.7,1015.8,7.5,322,1566.9,941.0,11.2,357460,3928.7,139.4,11.0
25196,454.1,1015.8,7.5,312,1657.1,940.9,11.0,358020,3931.5,139.4,11.0
25233,454.3,1015.8,7.5,304,1643.8,940.7,10.9,358572,3934.4,139.4,11.0
25270,454.2,1015.8,7.5,303,1721.1,940.6,10.9,359070,3938.1,139.4,11.0
25297,454.4,1015.8,7.5,298,1673.9,940.6,10.8,359627,3941.1,139.4,11.0
25334,454.0,1015.8,7.5,298,1804.1,940.5,10.8,360225,3943.5,139.4,11.0
25368,455.6,1015.8,7.5,287,1529.3,940.2,10.7,360716,3947.2,139.4,11.0
25385,456.0,1015.8,7.5,289,1577.8,939.9,10.7,361280,3950.1,139.4,11.0
25410,456.0,1015.8,7.5,293,1471.6,939.7,10.6,361869,3952.9,139.4,11.0
25434,455.8,1015.8,7.5,314,1487.9,939.5,10.6,362388,3956.4,139.4,11.0
25453,456.0,1015.8,7.5,323,1432.4,939.4,10.6,362893,3960.0,139.4,11.0
25485,455.7,1015.9,7.5,351,1512.5,939.5,10.7,363450,3962.8,139.4,11.0
25508,455.9,1015.9,7.5,366,1406.2,939.6,10.8,363987,3966.1,139.4,11.0
25537,456.0,1015.9,7.5,365,1445.6,939.7,10.9,364492,3969.7,139.4,11.0
25567,455.9,1015.9,7.5,380,1546.9,939.9,10.9,365011,3972.8,139.5,11.0
25595,455.6,1015.9,7.5,405,1521.9,940.1,11.0,365540,3975.9,139.5,11.0
25629,455.7,1015.9,7.5,434,1481.9,940.1,10.9,366026,3979.5,139.5,11.0
25658,455.8,1015.9,7.5,454,1467.8,940.3,11.0,366508,3983.2,139.5,11.0
25702,455.7,1015.9,7.5,460,1660.2,940.5,11.0,367003,3986.3,139.5,11.0
25741,456.6,1015.9,7.5,472,1519.3,940.5,11.0,367508,3989.6,139.5,11.0
25794,456.4,1015.9,7.5,469,1627.9,940.6,11.0,368003,3992.8,139.5,11.0
25847,456.4,1015.9,7.5,474,1557.7,940.6,11.0,368520,3995.9,139.5,11.0
25898,456.6,1015.9,7.5,479,1618.6,940.6,11.0,368977,3999.4,139.6,11.0
25952,456.6,1015.9,7.5,476,1617.4,940.4,10.9,369500,4002.1,139.6,11.0
26004,457.2,1016.0,7.5,482,1603.3,940.6,11.0,370000,4005.1,139.6,11.0
26053,457.7,1016.0,7.5,494,1459.3,940.4,11.0,370490,4008.6,139.6,11.0
26112,457.3,1016.0,7.5,508,1456.5,940.2,10.8,371017,4011.5,139.6,11.0
26166,457.3,1016.0,7.5,510,1549.8,939.7,10.8,371517,4014.4,139.6,11.0
26211,457.6,1016.0,7.5,546,1544.5,939.4,10.8,372014,4017.4,139.6,11.0
26252,458.3,1016.0,7.5,582,1433.2,939.3,10.8,372513,4020.6,139.6,11.0
26299,458.7,1016.0,7.5,609,1395.9,939.1,10.7,372955,4024.3,139.6,11.0
26348,458.8,1016.0,7.5,641,1343.3,939.1,10.8,373434,4027.7,139.7,11.0
26395,459.4,1016.0,7.5,663,1311.5,939.2,10.7,373953,4030.7,139.7,11.0
26455,459.0,1016.1,7.5,684,1357.6,939.2,10.7,374409,4034.0,139.7,11.0
26512,459.7,1016.1,7.5,691,1366.7,939.3,10.5,374871,4037.4,139.7,11.0
26572,460.8,1016.1,7.5,681,1315.5,939.4,10.5,375407,4040.0,139.7,11.0
26640,460.1,1016.1,7.5,701,1386.8,939.5,10.5,375870,4043.4,139.7,11.0
26702,460.6,1016.1,7.5,716,1374.8,939.4,10.4,376323,4046.6,139.7,11.0
26774,460.4,1016.2,7.5,713,1396.3,939.4,10.4,376827,4049.4,139.7,11.0
26832,461.0,1016.2,7.5,714,1355.6,939.4,10.4,377320,4052.5,139.8,11.0
26901,461.1,1016.2,7.5,698,1402.9,939.4,10.4,377803,4055.6,139.8,11.0
26972,461.4,1016.2,7.5,711,1450.8,939.4,10.4,378281,4058.4,139.8,11.0
27043,461.8,1016.2,7.5,692,1421.6,939.5,10.4,378754,4061.8,139.8,11.0
27123,461.6,1016.3,7.5,681,1495.5,939.6,10.4,379220,4064.8,139.8,11.0
27201,461.8,1016.3,7.5,692,1457.2,939.7,10.4,379723,4067.5,139.8,11.0
27283,461.2,1016.3,7.5,702,1570.1,939.9,10.4,380178,4070.5,139.8,11.0
27366,460.9,1016.3,7.5,710,1602.0,940.1,10.4,380598,4074.1,139.9,11.0
27438,461.0,1016.3,7.5,736,1616.0,940.3,10.4,381106,4076.5,139.9,11.0
27511,461.2,1016.4,7.5,752,1598.0,940.6,10.5,381577,4079.1,139.9,11.0
27585,461.6,1016.4,7.5,756,1652.5,940.6,10.5,382032,4081.9,139.9,11.0
27662,461.6,1016.4,7.5,785,1625.6,940.9,10.6,382524,4084.2,139.9,11.0
27744,461.6,1016.4,7.5,779,1690.7,941.1,10.7,383009,4086.6,139.9,11.0
27832,461.4,1016.4,7.5,805,1711.3,941.2,10.7,383479,4089.1,139.9,11.0
27907,461.7,1016.4,7.6,824,1745.3,941.2,10.7,383928,4091.5,140.0,11.0
28001,460.9,1016.5,7.6,853,1718.4,941.4,10.8,384378,4094.1,140.0,11.0
28083,461.6,1016.5,7.6,843,1766.6,941.5,10.8,384892,4096.0,140.0,11.0
28168,461.6,1016.5,7.6,858,1790.6,941.5,10.9,385380,4098.1,140.0,11.0
28254,461.5,1016.5,7.6,855,1831.7,941.5,11.1,385851,4100.4,140.0,11.0
28338,462.3,1016.5,7.6,877,1764.3,941.5,11.1,386365,4102.1,140.0,11.0
28418,462.4,1016.5,7.6,900,1798.8,941.4,11.1,386813,4104.3,140.0,11.0
28502,462.0,1016.6,7.6,916,1806.9,941.4,11.1,387309,4106.4,140.0,11.0
28589,462.9,1016.6,7.6,944,1706.0,941.3,11.1,387780,4108.6,140.0,11.0
28673,462.7,1016.6,7.6,966,1705.4,941.3,11.1,388173,4111.6,140.1,11.0
28769,463.2,1016.6,7.6,972,1691.3,941.2,11.1,388670,4113.6,140.1,11.0
28867,463.0,1016.6,7.6,953,1744.0,941.2,11.1,389162,4115.7,140.1,11.0
28969,462.4,1016.6,7.6,993,1776.0,941.2,11.0,389553,4118.3,140.1,11.0
29055,462.6,1016.6,7.6,1037,1741.5,940.9,11.0,389983,4120.6,140.1,11.0
29166,462.9,1016.7,7.6,1041,1731.4,940.9,11.0,390415,4123.1,140.1,11.0
29270,463.0,1016.7,7.6,1076,1727.7,940.9,11.0,390825,4125.3,140.2,11.0
29392,462.2,1016.7,7.6,1110,1778.4,940.7,10.9,391236,4127.4,140.2,11.0
29480,463.3,1016.7,7.6,1129,1789.6,940.9,11.0,391652,4129.4,140.2,11.0
29604,462.5,1016.8,7.6,1188,1777.0,940.9,10.9,392039,4131.7,140.2,11.0
29724,462.5,1016.8,7.6,1220,1818.0,940.7,10.9,392414,4133.6,140.2,11.0
29867,462.8,1016.8,7.7,1211,1846.7,940.8,10.9,392799,4135.4,140.3,11.0
30006,462.4,1016.9,7.7,1202,1909.9,940.7,10.9,393153,4137.8,140.3,11.0
30147,462.6,1016.9,7.7,1213,1860.7,940.6,10.8,393549,4139.9,140.3,11.0
30282,463.5,1016.9,7.7,1180,1904.7,940.6,10.7,393962,4141.6,140.3,11.0
30430,463.2,1017.0,7.7,1172,1940.7,940.7,10.7,394374,4143.1,140.3,11.1
30572,462.7,1017.0,7.7,1154,1997.0,940.5,10.6,394780,4144.9,140.3,11.1
30710,462.9,1017.0,7.7,1149,1975.3,940.6,10.6,395172,4146.9,140.4,11.1
30860,463.4,1017.1,7.7,1135,1996.8,940.4,10.6,395570,4148.5,140.4,11.1
30993,463.4,1017.1,7.7,1085,1958.1,940.4,10.6,396017,4150.0,140.4,11.1
31137,462.2,1017.1,7.7,1082,1995.4,940.3,10.6,396434,4151.6,140.4,11.1
31270,462.0,1017.1,7.7,1079,2037.5,940.3,10.6,396828,4153.3,140.4,11.1
31404,461.9,1017.2,7.7,1085,2075.2,940.4,10.6,397300,4154.1,140.5,11.1
31521,461.3,1017.2,7.7,1087,2054.2,940.1,10.6,397742,4155.6,140.5,11.1
31656,461.5,1017.2,7.7,1087,2063.3,940.0,10.6,398146,4157.1,140.5,11.1
31805,461.2,1017.3,7.8,1079,2088.4,940.3,10.7,398588,4158.2,140.5,11.1
31939,461.2,1017.3,7.8,1045,2082.7,940.3,10.7,399035,4159.3,140.5,11.1
32090,461.8,1017.3,7.8,1033,2093.4,940.2,10.8,399483,4159.9,140.5,11.1
32228,461.5,1017.4,7.8,1020,2062.7,940.1,10.8,399930,4161.2,140.5,11.1
32358,461.5,1017.4,7.8,1014,2052.5,940.1,10.9,400379,4162.2,140.6,11.1
32500,460.5,1017.4,7.8,1005,2207.2,940.2,11.0,400838,4162.9,140.6,11.1
32616,460.9,1017.4,7.8,1001,2177.7,940.1,11.0,401357,4163.0,140.6,11.1
32751,459.2,1017.5,7.8,1014,2168.4,940.1,11.0,401820,4164.0,140.6,11.1
32860,459.7,1017.5,7.8,1013,2137.7,939.9,11.0,402305,4165.1,140.6,11.1
32974,459.7,1017.5,7.8,991,2239.1,939.9,11.0,402833,4165.5,140.6,11.1
33107,459.8,1017.5,7.8,955,2225.8,939.6,10.9,403322,4166.4,140.6,11.1
33220,460.3,1017.6,7.8,938,2092.3,939.6,10.9,403844,4167.2,140.6,11.1
33336,460.5,1017.6,7.8,912,2182.5,939.6,10.9,404356,4167.7,140.6,11.1
33466,460.2,1017.6,7.8,896,2173.2,939.2,10.8,404818,4168.9,140.6,11.1
33581,460.1,1017.6,7.8,872,2253.9,939.1,10.7,405364,4169.1,140.7,11.1
33688,460.6,1017.6,7.8,836,2214.6,938.8,10.6,405887,4170.1,140.7,11.1
33781,461.0,1017.7,7.8,837,2167.1,938.7,10.6,406417,4171.0,140.7,11.1
33866,460.8,1017.7,7.8,831,2243.3,938.8,10.5,406945,4172.1,140.7,11.1
33959,461.7,1017.7,7.8,854,2110.3,938.8,10.6,407450,4173.5,140.7,11.1
34028,462.6,1017.7,7.8,896,1952.7,939.3,10.7,407941,4175.2,140.7,11.1
34104,462.0,1017.7,7.9,915,1954.5,939.6,10.8,408445,4176.5,140.7,11.1
34197,461.7,1017.7,7.9,940,1963.2,939.7,10.9,408910,4178.2,140.7,11.1
34279,462.5,1017.8,7.9,949,1971.9,939.7,10.9,409377,4179.6,140.7,11.1
34392,461.7,1017.8,7.9,966,2020.3,939.7,11.0,409939,4180.1,140.8,11.1
34479,461.6,1017.8,7.9,958,2110.8,939.5,10.9,410371,4182.3,140.8,11.1
34605,462.6,1017.8,7.9,930,2005.5,939.6,10.9,410866,4184.0,140.8,11.1
34717,462.0,1017.8,7.9,930,2043.1,939.5,10.9,411427,4184.7,140.8,11.1
34803,462.7,1017.9,7.9,916,2069.8,939.5,10.8,411919,4186.0,140.8,11.1
34881,463.2,1017.9,7.9,908,2120.5,939.5,10.8,412395,4187.6,140.8,11.1
34963,463.5,1017.9,7.9,952,2022.0,939.6,10.8,412934,4188.5,140.8,11.1
35058,462.8,1017.9,7.9,999,1961.5,939.7,10.7,413440,4189.8,140.8,11.1
35146,463.6,1017.9,7.9,986,2022.1,939.7,10.7,413914,4191.1,140.8,11.1
35243,463.2,1018.0,7.9,1029,1963.8,939.6,10.7,414395,4192.4,140.9,11.1
35353,464.1,1018.0,7.9,1000,2030.9,939.1,10.6,414857,4193.9,140.9,11.1
35481,464.8,1018.0,7.9,1002,1949.6,939.0,10.5,415315,4195.6,140.9,11.1
35576,465.5,1018.0,7.9,1007,1949.3,938.8,10.4,415821,4196.5,140.9,11.1
35688,465.5,1018.0,7.9,995,2033.3,938.9,10.4,416300,4197.7,140.9,11.1
35791,464.8,1018.1,7.9,1038,2037.9,938.7,10.3,416728,4199.3,140.9,11.1
35907,465.2,1018.1,7.9,1046,2082.7,938.5,10.3,417228,4200.2,140.9,11.1
36002,465.2,1018.1,7.9,1074,2129.1,938.6,10.2,417701,4201.0,140.9,11.1
36099,465.8,1018.1,7.9,1131,2169.0,938.7,10.2,418127,4201.8,141.0,11.1
36176,466.3,1018.2,7.9,1160,2184.7,938.9,10.1,418589,4202.2,141.0,11.1
36269,466.8,1018.2,7.9,1206,2062.3,939.2,10.1,419080,4202.8,141.0,11.1
36352,466.8,1018.2,7.9,1261,2029.8,939.5,10.0,419563,4203.5,141.0,11.1
36428,467.0,1018.2,7.9,1323,2038.7,939.8,9.8,420062,4203.3,141.0,11.1
36517,467.5,1018.2,7.9,1363,2005.1,940.0,9.7,420531,4203.7,141.0,11.1
36598,467.7,1018.2,7.9,1431,1939.7,940.4,9.6,421037,4203.8,141.0,11.1
36682,467.9,1018.3,7.9,1497,1807.9,940.5,9.6,421550,4204.6,141.0,11.1
36776,468.3,1018.3,7.9,1547,1798.6,940.6,9.5,421976,4205.7,141.1,11.1
