rabbitCount,rabbitEnergy,rabbitRepro,rabbitFatigue,grassCount,grassEnergy,grassRepro,grassFatigue,wolfCount,wolfEnergy,wolfRepro,wolfFatigue
181,184.6,349.3,9.3,26782,1116.4,136.5,7.4,1108,300.1,670.9,6.1
184,171.4,349.4,9.6,26886,1121.2,136.5,7.4,1103,301.0,670.9,6.1
166,188.7,349.3,9.5,27017,1124.8,136.6,7.4,1101,302.3,670.9,6.1
163,197.7,349.4,9.7,27172,1127.3,136.6,7.5,1101,302.9,670.9,6.1
156,225.3,349.5,10.0,27311,1130.6,136.7,7.5,1096,303.2,670.8,6.1
161,211.6,349.6,10.2,27431,1134.9,136.7,7.5,1093,303.3,670.8,6.1
159,237.8,349.6,10.1,27589,1137.5,136.7,7.5,1088,304.1,670.8,6.1
166,245.7,349.6,10.3,27722,1140.9,136.8,7.5,1083,304.8,670.8,6.1
164,253.0,349.9,10.5,27849,1145.0,136.8,7.5,1080,304.9,670.8,6.1
165,202.3,349.7,10.6,27997,1148.4,136.8,7.5,1078,306.6,670.8,6.1
158,213.0,349.9,10.9,28121,1152.3,136.9,7.5,1078,305.8,670.8,6.1
165,226.4,349.6,11.0,28246,1156.0,136.9,7.5,1078,305.5,670.8,6.1
167,214.5,349.6,11.0,28390,1159.2,136.9,7.5,1075,306.3,670.8,6.1
156,248.5,349.3,11.0,28501,1163.0,136.9,7.5,1075,308.0,670.8,6.1
161,238.4,349.3,11.0,28639,1166.3,137.0,7.5,1074,307.9,670.8,6.1
165,233.4,349.2,11.1,28774,1169.6,137.0,7.5,1074,308.1,670.7,6.1
165,255.6,349.4,11.1,28889,1173.6,137.0,7.5,1073,308.3,670.7,6.1
165,233.5,349.4,11.1,29015,1177.6,137.0,7.5,1070,309.3,670.7,6.1
169,232.9,349.6,11.1,29187,1179.8,137.1,7.5,1068,309.2,670.7,6.1
158,241.5,349.6,11.1,29319,1183.6,137.1,7.6,1068,309.1,670.7,6.1
151,278.5,349.6,11.1,29471,1186.2,137.1,7.6,1066,310.0,670.7,6.1
158,286.4,349.6,11.1,29620,1188.7,137.1,7.6,1061,312.4,670.7,6.1
162,309.7,349.7,11.1,29754,1192.1,137.2,7.6,1060,311.9,670.7,6.1
171,316.7,349.7,11.1,29881,1195.6,137.2,7.6,1053,313.8,670.7,6.1
189,292.3,349.6,11.2,30033,1197.9,137.3,7.6,1052,313.5,670.7,6.1
202,326.6,349.6,11.2,30142,1201.5,137.3,7.6,1051,313.0,670.7,6.1
217,285.9,349.7,11.3,30275,1204.3,137.3,7.6,1052,313.6,670.7,6.1
217,251.4,349.7,11.4,30419,1207.1,137.4,7.6,1052,315.6,670.7,6.1
214,254.8,349.7,11.4,30554,1209.9,137.4,7.6,1053,317.2,670.7,6.1
205,252.7,349.6,11.4,30692,1213.1,137.4,7.6,1056,316.2,670.7,6.1
198,229.6,349.5,11.4,30843,1215.9,137.4,7.6,1056,318.5,670.6,6.1
205,223.5,349.6,11.5,30983,1218.7,137.5,7.6,1058,318.4,670.6,6.1
208,212.3,349.5,11.5,31113,1222.5,137.5,7.6,1063,317.3,670.6,6.1
192,216.8,349.5,11.6,31275,1225.0,137.5,7.6,1064,317.4,670.6,6.1
181,219.7,349.5,11.6,31427,1228.1,137.5,7.7,1066,317.6,670.6,6.1
176,228.7,349.4,11.6,31565,1231.9,137.5,7.7,1067,317.8,670.6,6.1
177,221.5,349.3,11.6,31761,1233.4,137.6,7.7,1069,316.9,670.6,6.1
171,223.9,349.4,11.6,31933,1236.0,137.6,7.7,1066,318.3,670.6,6.1
179,212.3,349.4,11.6,32082,1239.6,137.6,7.7,1062,319.0,670.6,6.1
179,213.0,349.6,11.6,32253,1242.2,137.6,7.7,1062,318.9,670.6,6.1
183,219.0,349.6,11.6,32438,1244.4,137.6,7.7,1058,319.4,670.6,6.1
188,226.2,349.6,11.7,32576,1248.4,137.6,7.7,1056,319.6,670.6,6.1
190,236.8,349.7,11.7,32730,1251.6,137.7,7.7,1055,319.5,670.6,6.1
195,216.6,349.7,11.8,32899,1254.5,137.7,7.7,1054,318.9,670.6,6.1
205,195.2,349.8,11.8,33057,1257.5,137.7,7.7,1054,319.1,670.6,6.1
209,198.2,349.7,11.8,33200,1261.3,137.7,7.7,1055,318.1,670.6,6.1
220,221.3,349.7,11.8,33334,1264.9,137.7,7.7,1054,318.2,670.6,6.1
234,210.0,349.7,11.8,33472,1268.4,137.7,7.7,1054,317.8,670.6,6.1
234,226.1,349.7,11.8,33619,1271.5,137.7,7.7,1053,317.4,670.6,6.1
246,225.5,349.7,11.8,33743,1275.7,137.8,7.7,1054,317.0,670.6,6.1
248,238.4,349.6,11.7,33871,1279.3,137.8,7.7,1054,317.9,670.6,6.1
253,220.4,349.5,11.6,34000,1283.2,137.8,7.8,1056,317.4,670.6,6.1
253,231.0,349.6,11.6,34138,1286.4,137.8,7.8,1059,316.8,670.6,6.1
248,225.3,349.5,11.6,34249,1291.0,137.8,7.8,1059,317.4,670.6,6.1
245,229.3,349.7,11.7,34371,1294.9,137.8,7.8,1063,318.0,670.6,6.1
235,236.3,349.9,11.7,34525,1297.7,137.8,7.8,1061,319.5,670.5,6.1
233,231.8,350.2,11.8,34686,1300.2,137.8,7.8,1065,320.1,670.5,6.1
226,223.6,350.5,11.9,34828,1303.4,137.9,7.8,1069,321.6,670.5,6.1
229,232.6,350.6,11.9,34965,1307.2,137.8,7.8,1072,320.7,670.5,6.1
230,224.7,350.9,12.0,35119,1310.5,137.9,7.8,1073,321.9,670.5,6.1
228,219.5,350.9,12.1,35286,1313.3,137.9,7.8,1075,321.8,670.5,6.1
228,217.3,350.9,12.1,35440,1316.6,137.9,7.8,1076,321.3,670.5,6.1
229,210.6,350.9,12.1,35584,1320.5,137.9,7.8,1077,320.6,670.5,6.1
241,195.0,350.9,12.2,35736,1324.1,137.9,7.8,1076,320.9,670.5,6.1
245,199.2,351.0,12.3,35886,1327.4,137.9,7.8,1076,321.5,670.5,6.1
245,237.3,351.0,12.3,36024,1331.0,138.0,7.8,1079,319.8,670.5,6.1
257,210.3,351.0,12.3,36190,1333.9,138.0,7.8,1078,320.6,670.5,6.1
266,183.4,350.9,12.3,36356,1336.9,138.0,7.8,1076,321.2,670.5,6.1
253,217.0,350.9,12.3,36499,1340.5,138.0,7.9,1078,321.3,670.5,6.1
257,230.5,350.9,12.3,36643,1344.0,138.1,7.9,1077,322.3,670.5,6.1
256,256.9,350.9,12.3,36787,1347.1,138.1,7.9,1076,323.4,670.5,6.2
264,252.6,350.9,12.3,36943,1350.0,138.2,7.9,1078,324.0,670.5,6.2
248,256.6,351.2,12.3,37058,1354.6,138.2,7.9,1080,325.1,670.5,6.2
252,272.7,351.2,12.3,37210,1357.7,138.2,7.9,1083,324.7,670.5,6.2
251,267.2,351.2,12.3,37393,1360.0,138.3,7.9,1084,324.2,670.5,6.2
239,264.9,351.2,12.2,37509,1364.7,138.3,7.9,1089,323.8,670.5,6.2
240,204.7,351.5,12.3,37661,1368.4,138.4,7.9,1086,326.6,670.5,6.2
222,218.8,351.7,12.3,37844,1370.8,138.4,7.9,1086,327.6,670.5,6.2
227,218.3,351.6,12.4,37991,1374.4,138.5,7.9,1086,328.4,670.5,6.2
245,253.7,351.8,12.5,38135,1377.6,138.5,7.9,1091,325.8,670.5,6.2
249,252.8,351.6,12.6,38301,1380.0,138.6,7.9,1093,326.3,670.4,6.2
254,246.3,351.7,12.7,38418,1384.3,138.6,7.9,1094,326.5,670.4,6.2
260,235.4,351.9,12.8,38567,1387.5,138.7,7.9,1097,326.9,670.4,6.2
238,294.8,352.1,12.7,38727,1389.9,138.7,7.9,1102,326.3,670.4,6.2
239,313.7,352.1,12.8,38889,1392.3,138.8,7.9,1106,325.6,670.4,6.2
235,326.5,352.1,12.8,39039,1395.0,138.9,7.9,1109,326.1,670.4,6.2
247,326.4,352.1,12.8,39211,1397.2,138.9,7.9,1109,326.5,670.4,6.2
252,304.7,352.2,12.8,39338,1401.1,139.0,7.9,1112,326.4,670.4,6.3
250,277.6,352.2,12.9,39488,1403.9,139.1,7.9,1117,326.4,670.4,6.3
252,294.6,352.4,12.8,39633,1406.6,139.1,7.9,1121,327.0,670.4,6.3
267,298.6,352.3,12.9,39748,1410.4,139.2,7.9,1125,327.3,670.4,6.3
263,301.5,352.5,12.8,39899,1412.9,139.2,7.9,1127,329.1,670.4,6.3
264,320.8,352.3,12.7,40044,1415.4,139.3,7.9,1133,329.7,670.4,6.3
266,316.3,352.3,12.6,40149,1419.5,139.4,8.0,1137,330.4,670.4,6.3
255,358.2,352.3,12.6,40331,1421.0,139.4,8.0,1146,328.0,670.4,6.3
232,331.4,352.2,12.6,40478,1424.3,139.5,8.0,1150,330.7,670.4,6.4
216,357.9,352.4,12.5,40622,1427.5,139.5,8.0,1160,328.6,670.4,6.4
216,330.0,352.3,12.3,40816,1429.1,139.6,8.0,1165,330.6,670.4,6.4
212,289.5,352.6,12.3,41004,1431.2,139.6,8.0,1169,332.8,670.4,6.4
208,284.0,352.7,12.2,41142,1435.3,139.6,8.0,1174,331.9,670.4,6.4
220,267.0,352.6,12.3,41334,1437.6,139.7,8.0,1174,331.7,670.4,6.4
216,271.7,352.5,12.2,41505,1440.4,139.7,8.0,1178,331.7,670.4,6.4
223,250.0,352.4,12.4,41652,1444.4,139.7,8.0,1181,330.6,670.4,6.4
228,226.1,352.4,12.3,41824,1447.2,139.7,8.0,1186,330.8,670.4,6.4
238,207.0,352.3,12.3,41995,1450.3,139.8,8.0,1186,330.5,670.4,6.4
233,227.8,352.4,12.3,42128,1454.4,139.8,8.0,1190,331.0,670.4,6.4
224,247.3,352.5,12.2,42304,1456.9,139.8,8.0,1190,333.0,670.4,6.4
212,289.7,352.4,12.3,42451,1460.5,139.8,8.0,1197,330.4,670.4,6.5
219,273.9,352.3,12.2,42628,1463.2,139.8,8.0,1198,330.5,670.4,6.5
219,304.4,352.3,12.3,42807,1465.8,139.8,8.0,1203,328.3,670.4,6.5
213,253.2,352.3,12.2,42987,1468.5,139.8,8.0,1205,331.1,670.4,6.5
210,222.1,352.6,12.1,43144,1472.2,139.8,8.0,1209,333.0,670.4,6.5
205,253.8,352.5,12.1,43337,1474.6,139.8,8.0,1211,332.1,670.3,6.5
207,242.5,352.4,12.2,43538,1477.0,139.8,8.0,1211,333.0,670.3,6.5
205,253.9,352.3,12.3,43697,1480.7,139.8,8.0,1214,330.9,670.3,6.5
206,274.7,352.3,12.3,43856,1484.5,139.8,8.0,1214,330.3,670.3,6.5
211,288.5,352.4,12.3,44034,1487.4,139.8,8.0,1217,329.4,670.3,6.5
221,266.4,352.4,12.4,44195,1491.0,139.8,8.0,1218,328.7,670.3,6.5
220,271.7,352.5,12.4,44367,1493.9,139.8,8.0,1222,329.0,670.3,6.5
224,267.8,352.6,12.2,44532,1497.2,139.8,8.0,1224,328.9,670.3,6.5
234,266.0,352.7,12.3,44691,1500.7,139.9,8.1,1229,326.9,670.3,6.5
234,272.0,352.8,12.3,44846,1504.1,139.9,8.1,1233,327.0,670.3,6.6
233,282.0,352.8,12.3,45001,1507.3,139.9,8.1,1235,326.8,670.3,6.6
234,267.2,352.8,12.3,45158,1510.6,139.9,8.1,1237,329.3,670.4,6.6
238,308.1,352.8,12.3,45293,1514.4,139.9,8.1,1243,328.2,670.4,6.6
226,358.8,352.8,12.3,45477,1516.6,139.9,8.1,1248,328.0,670.4,6.6
252,305.3,352.9,12.2,45629,1520.0,139.9,8.1,1251,327.1,670.4,6.6
246,302.3,353.2,12.2,45768,1523.7,139.9,8.1,1252,328.0,670.4,6.6
247,302.3,352.8,12.3,45934,1526.7,139.9,8.1,1258,326.7,670.4,6.6
249,320.9,353.0,12.3,46109,1528.9,139.9,8.1,1261,328.6,670.4,6.6
254,310.4,353.0,12.3,46251,1532.5,139.9,8.1,1266,329.7,670.4,6.6
254,305.6,352.8,12.2,46429,1534.6,140.0,8.1,1271,330.1,670.4,6.6
245,291.5,352.5,12.4,46588,1537.9,140.0,8.1,1277,330.0,670.4,6.6
256,272.1,352.6,12.2,46748,1541.4,140.0,8.1,1280,329.5,670.4,6.6
236,341.9,352.3,12.2,46917,1543.8,140.0,8.1,1285,329.8,670.4,6.7
225,362.3,352.4,12.1,47085,1547.0,140.0,8.1,1288,329.5,670.4,6.7
225,306.1,352.3,12.0,47260,1549.7,140.0,8.1,1291,332.6,670.4,6.7
226,344.2,352.2,12.0,47423,1552.6,140.0,8.1,1294,332.3,670.4,6.7
233,349.4,352.1,11.9,47557,1556.6,140.0,8.1,1296,332.6,670.4,6.7
239,275.6,352.2,11.9,47710,1560.3,140.1,8.2,1300,334.1,670.4,6.7
240,279.0,352.3,11.9,47871,1563.6,140.1,8.2,1304,332.8,670.4,6.7
241,358.0,352.1,11.9,48009,1567.0,140.1,8.2,1304,333.0,670.4,6.7
235,359.9,352.1,12.0,48153,1570.6,140.1,8.2,1308,333.8,670.4,6.7
221,338.5,351.8,12.0,48328,1573.2,140.1,8.2,1316,335.1,670.4,6.7
231,281.5,351.9,12.0,48493,1576.6,140.1,8.2,1323,334.5,670.4,6.7
228,286.8,352.1,12.1,48659,1580.0,140.1,8.2,1327,334.4,670.4,6.7
229,310.9,351.9,12.2,48811,1583.8,140.1,8.2,1334,332.5,670.4,6.7
230,307.9,352.0,12.1,48972,1587.3,140.1,8.2,1336,333.0,670.4,6.7
225,327.7,351.8,12.3,49146,1590.5,140.1,8.2,1338,333.2,670.3,6.7
245,296.3,351.9,12.4,49313,1593.9,140.1,8.2,1339,332.0,670.3,6.7
252,285.9,351.9,12.4,49447,1598.6,140.1,8.2,1342,331.2,670.3,6.7
246,335.6,352.0,12.4,49602,1602.1,140.2,8.2,1344,331.3,670.3,6.7
265,289.9,352.1,12.4,49761,1605.7,140.2,8.2,1347,332.5,670.3,6.7
276,253.0,352.1,12.4,49890,1610.3,140.2,8.2,1354,331.6,670.3,6.7
274,260.7,352.2,12.4,50043,1613.8,140.2,8.2,1358,333.0,670.3,6.7
271,302.6,352.5,12.4,50192,1617.5,140.2,8.2,1365,331.4,670.3,6.7
275,312.7,352.4,12.4,50316,1621.9,140.2,8.2,1369,331.6,670.3,6.7
267,345.3,352.6,12.6,50472,1625.3,140.3,8.2,1370,332.8,670.3,6.7
276,295.7,352.6,12.5,50602,1630.0,140.3,8.2,1373,333.3,670.3,6.7
264,329.9,352.7,12.6,50726,1634.6,140.3,8.2,1379,331.9,670.3,6.7
276,313.7,352.6,12.8,50881,1638.2,140.3,8.2,1380,333.2,670.3,6.7
290,293.2,352.7,12.7,51038,1641.9,140.3,8.2,1383,333.3,670.3,6.7
298,293.0,352.6,12.9,51163,1646.3,140.3,8.2,1383,337.1,670.3,6.7
319,278.2,352.7,13.0,51289,1650.6,140.3,8.2,1385,337.7,670.3,6.7
340,277.2,352.8,13.1,51429,1654.2,140.4,8.2,1388,338.1,670.3,6.7
369,306.7,352.8,13.1,51563,1657.2,140.4,8.2,1394,337.3,670.3,6.7
381,304.1,352.6,13.2,51667,1661.3,140.4,8.3,1395,340.9,670.3,6.7
401,324.7,352.5,13.1,51757,1665.4,140.4,8.3,1403,340.5,670.3,6.7
402,343.6,352.6,13.0,51886,1668.6,140.4,8.3,1415,337.8,670.3,6.8
393,359.1,352.5,13.0,52041,1670.7,140.4,8.3,1422,339.8,670.3,6.8
406,357.3,352.3,12.9,52140,1674.4,140.4,8.3,1432,337.9,670.3,6.8
408,369.4,352.2,12.8,52261,1677.3,140.4,8.3,1441,337.0,670.3,6.8
414,401.2,352.5,12.8,52394,1679.8,140.4,8.3,1449,337.5,670.2,6.8
410,409.2,352.5,12.6,52486,1683.5,140.4,8.3,1461,337.5,670.2,6.8
407,371.7,352.4,12.6,52602,1686.7,140.4,8.3,1478,337.4,670.2,6.8
401,412.0,352.5,12.6,52726,1689.5,140.4,8.3,1492,335.6,670.2,6.8
389,426.5,352.9,12.7,52886,1691.4,140.5,8.3,1497,337.7,670.2,6.8
389,479.2,352.9,12.7,52996,1694.8,140.5,8.3,1508,335.3,670.2,6.8
384,453.2,353.2,12.6,53130,1697.5,140.5,8.3,1519,334.1,670.2,6.8
391,429.2,353.3,12.7,53269,1700.2,140.5,8.3,1528,334.5,670.2,6.9
389,427.2,353.5,12.8,53403,1702.7,140.6,8.3,1538,335.8,670.2,6.9
397,429.8,353.6,12.8,53545,1704.9,140.6,8.3,1542,336.9,670.2,6.9
382,453.6,353.8,12.8,53701,1706.9,140.6,8.3,1555,336.7,670.2,6.9
366,437.7,353.9,12.6,53863,1709.1,140.7,8.3,1563,339.2,670.2,6.9
360,478.7,354.1,12.6,54018,1711.2,140.7,8.3,1571,339.1,670.2,6.9
367,476.2,354.0,12.5,54225,1711.4,140.7,8.3,1579,342.7,670.2,6.9
382,474.4,354.0,12.3,54381,1713.8,140.8,8.3,1590,339.9,670.2,6.9
378,481.0,354.0,12.3,54529,1716.2,140.8,8.3,1600,338.3,670.2,6.9
373,481.4,354.0,12.2,54709,1717.6,140.8,8.3,1608,339.3,670.2,6.9
379,490.6,353.9,12.2,54868,1719.4,140.8,8.3,1616,339.7,670.2,6.9
394,494.6,353.9,12.2,55030,1720.7,140.9,8.3,1629,339.7,670.2,7.0
394,501.9,354.0,12.0,55161,1723.2,140.9,8.3,1640,339.6,670.2,7.0
400,470.3,353.8,11.9,55330,1724.0,140.9,8.3,1648,340.0,670.3,7.0
399,458.9,353.6,11.8,55485,1725.7,140.9,8.3,1660,339.6,670.3,7.0
429,398.9,353.6,11.8,55636,1727.5,141.0,8.3,1671,339.0,670.3,7.0
420,402.2,353.7,11.9,55766,1729.9,141.0,8.3,1687,338.9,670.3,7.0
420,433.7,353.7,12.0,55924,1731.1,141.0,8.3,1702,337.4,670.3,7.0
413,402.0,353.7,12.0,56082,1732.8,141.1,8.3,1716,343.4,670.3,7.0
399,442.6,353.6,11.9,56266,1733.3,141.1,8.4,1733,340.8,670.3,7.0
396,452.2,353.6,12.0,56414,1735.2,141.1,8.4,1748,342.1,670.3,7.1
384,446.3,353.7,12.0,56619,1736.1,141.1,8.4,1767,337.5,670.3,7.1
351,461.3,353.8,11.9,56803,1736.9,141.1,8.4,1776,342.9,670.3,7.1
355,485.6,353.9,11.9,57007,1737.6,141.2,8.4,1793,339.3,670.3,7.1
378,423.7,354.0,11.9,57169,1740.3,141.2,8.4,1804,339.0,670.3,7.1
394,426.9,354.1,11.9,57314,1743.1,141.2,8.4,1810,337.6,670.3,7.1
386,484.5,354.0,11.9,57482,1744.9,141.2,8.4,1816,337.4,670.3,7.1
414,396.9,354.0,11.9,57649,1747.6,141.2,8.4,1825,336.0,670.3,7.1
409,402.1,353.9,11.9,57800,1750.7,141.3,8.4,1834,334.6,670.3,7.1
416,428.0,354.0,11.9,57987,1751.7,141.3,8.4,1843,334.8,670.3,7.1
431,397.3,354.0,11.8,58123,1755.0,141.3,8.4,1850,333.1,670.3,7.1
430,428.9,353.9,11.8,58242,1758.2,141.3,8.4,1857,332.6,670.3,7.1
452,398.0,353.9,11.7,58404,1759.9,141.3,8.4,1864,333.2,670.3,7.1
460,391.4,353.9,11.6,58522,1763.0,141.3,8.4,1873,334.2,670.3,7.1
478,402.4,353.9,11.7,58631,1766.5,141.4,8.4,1880,333.7,670.4,7.1
475,370.4,353.7,11.7,58745,1769.8,141.4,8.4,1896,334.7,670.4,7.1
450,394.3,353.6,11.8,58914,1771.6,141.4,8.4,1908,334.9,670.4,7.2
428,442.0,353.6,11.9,59029,1774.7,141.5,8.4,1921,335.2,670.4,7.2
436,430.8,353.6,11.9,59165,1777.3,141.5,8.4,1932,335.5,670.4,7.2
449,397.3,353.8,11.8,59303,1780.4,141.5,8.4,1946,333.7,670.4,7.2
455,391.3,353.9,11.9,59441,1783.5,141.6,8.5,1955,333.0,670.4,7.2
434,409.5,353.9,11.9,59571,1786.5,141.6,8.5,1967,333.5,670.4,7.2
428,397.8,353.9,12.0,59761,1787.9,141.6,8.5,1979,336.1,670.4,7.2
429,411.9,354.0,12.0,59905,1790.4,141.6,8.5,1991,334.0,670.4,7.2
411,432.5,354.1,12.0,60076,1792.3,141.7,8.5,2000,335.1,670.4,7.2
419,440.4,354.0,12.0,60219,1795.0,141.7,8.5,2013,333.1,670.4,7.2
405,464.5,354.4,12.1,60380,1796.6,141.7,8.5,2024,335.4,670.4,7.2
423,429.1,354.3,12.2,60542,1798.5,141.8,8.5,2033,336.3,670.4,7.2
435,432.8,354.4,12.2,60721,1799.9,141.8,8.5,2045,334.3,670.4,7.2
420,466.4,354.6,12.1,60861,1802.2,141.8,8.5,2058,335.7,670.5,7.2
436,430.9,354.7,12.2,61034,1803.7,141.8,8.5,2065,339.4,670.5,7.3
457,402.8,354.5,12.1,61198,1805.5,141.9,8.5,2082,338.2,670.5,7.3
450,399.9,354.3,11.9,61334,1808.2,141.9,8.5,2095,339.2,670.5,7.3
441,379.5,354.2,11.9,61523,1809.8,141.9,8.5,2110,338.4,670.5,7.3
447,417.3,354.2,11.8,61671,1811.9,141.9,8.5,2123,334.6,670.5,7.3
448,398.4,354.3,11.7,61849,1813.4,142.0,8.5,2138,335.0,670.5,7.3
452,428.6,354.3,11.8,62008,1815.2,142.0,8.5,2151,334.6,670.5,7.3
460,460.1,354.4,11.7,62175,1816.7,142.0,8.5,2157,333.9,670.5,7.3
474,449.4,354.4,11.7,62340,1818.2,142.0,8.5,2163,335.3,670.5,7.3
471,434.1,354.4,11.5,62511,1820.2,142.0,8.5,2175,333.2,670.5,7.3
461,468.2,354.5,11.4,62650,1822.0,142.0,8.5,2189,333.5,670.5,7.3
479,432.8,354.3,11.4,62833,1823.2,142.1,8.5,2201,333.3,670.5,7.3
476,465.0,354.4,11.3,62979,1825.4,142.1,8.5,2210,333.6,670.5,7.3
463,479.2,354.4,11.3,63154,1826.9,142.1,8.5,2224,333.1,670.5,7.3
476,503.2,354.3,11.2,63290,1828.7,142.1,8.5,2232,334.3,670.5,7.3
478,531.7,354.2,11.2,63428,1830.4,142.1,8.5,2241,334.1,670.5,7.3
470,584.7,354.0,11.2,63568,1831.5,142.1,8.5,2255,335.0,670.5,7.3
459,551.4,353.9,11.2,63727,1833.3,142.2,8.5,2273,337.4,670.5,7.3
461,585.4,353.8,11.3,63849,1835.7,142.2,8.5,2287,336.6,670.5,7.3
456,625.1,353.6,11.2,64014,1836.8,142.2,8.5,2296,336.8,670.5,7.3
488,579.0,353.7,11.1,64162,1838.4,142.2,8.5,2308,336.5,670.5,7.3
489,522.5,353.8,11.1,64301,1840.4,142.2,8.5,2324,340.7,670.5,7.3
495,551.4,353.7,10.9,64423,1842.5,142.3,8.5,2332,341.1,670.5,7.3
499,534.3,353.8,10.9,64577,1844.3,142.3,8.5,2347,342.0,670.5,7.3
525,529.7,354.0,11.0,64681,1846.7,142.3,8.5,2361,340.9,670.5,7.3
543,545.6,354.3,11.1,64800,1848.6,142.3,8.5,2373,339.9,670.5,7.3
552,526.4,354.3,11.1,64920,1850.2,142.3,8.5,2382,343.2,670.5,7.3
561,540.4,354.4,11.3,65044,1851.8,142.3,8.5,2398,342.9,670.5,7.3
559,496.5,354.5,11.3,65157,1854.4,142.3,8.5,2419,342.3,670.5,7.3
537,549.2,354.6,11.5,65280,1856.3,142.3,8.5,2437,342.6,670.5,7.3
542,511.9,354.6,11.5,65442,1857.4,142.3,8.5,2449,342.2,670.5,7.3
572,497.9,354.4,11.5,65588,1858.9,142.3,8.5,2463,341.6,670.5,7.3
576,532.6,354.6,11.5,65708,1860.5,142.4,8.5,2476,341.8,670.5,7.3
599,533.9,354.6,11.6,65844,1861.6,142.4,8.5,2486,340.5,670.5,7.3
618,538.6,355.0,11.5,65953,1863.7,142.4,8.5,2496,340.7,670.6,7.3
651,554.6,355.0,11.7,66074,1864.9,142.4,8.5,2514,338.9,670.6,7.4
655,564.8,355.2,11.9,66176,1866.7,142.4,8.5,2519,341.4,670.6,7.4
657,526.4,355.3,11.9,66274,1869.4,142.4,8.5,2534,342.8,670.6,7.4
665,493.4,355.3,12.0,66419,1870.8,142.4,8.5,2546,342.8,670.6,7.4
665,486.0,355.5,12.0,66528,1873.2,142.4,8.5,2561,341.3,670.6,7.4
656,473.9,355.5,12.0,66653,1875.1,142.4,8.5,2576,341.7,670.6,7.4
680,459.4,355.4,12.0,66757,1877.1,142.4,8.5,2591,341.6,670.6,7.4
688,475.3,355.5,12.1,66870,1878.5,142.5,8.5,2598,342.8,670.6,7.4
700,471.5,355.4,12.1,67010,1879.1,142.5,8.5,2617,341.7,670.6,7.4
715,486.1,355.3,12.0,67138,1880.1,142.5,8.5,2631,340.3,670.6,7.4
711,479.6,355.0,12.1,67250,1881.9,142.5,8.5,2643,342.3,670.6,7.4
727,458.5,355.1,12.2,67345,1883.9,142.5,8.5,2656,344.6,670.6,7.4
729,452.8,355.2,12.3,67478,1884.5,142.5,8.5,2667,348.2,670.6,7.4
748,459.0,355.2,12.3,67614,1885.3,142.6,8.5,2691,345.8,670.6,7.4
770,490.2,355.2,12.4,67723,1886.2,142.6,8.5,2710,343.9,670.7,7.4
764,499.5,355.3,12.4,67867,1886.7,142.6,8.5,2718,347.1,670.7,7.4
742,541.7,355.3,12.6,67998,1886.8,142.6,8.5,2739,346.9,670.7,7.5
717,570.3,355.1,12.5,68149,1886.8,142.6,8.5,2768,345.2,670.7,7.5
711,552.5,354.9,12.5,68282,1888.1,142.7,8.5,2784,345.2,670.7,7.5
712,552.7,354.6,12.4,68421,1889.2,142.7,8.5,2799,345.3,670.7,7.5
713,510.0,354.7,12.2,68633,1887.7,142.7,8.6,2814,349.1,670.7,7.5
717,562.2,354.4,12.0,68751,1887.4,142.7,8.6,2833,351.7,670.7,7.5
775,541.9,354.2,11.8,68887,1887.5,142.8,8.6,2848,349.9,670.7,7.5
806,570.9,354.0,11.6,69049,1885.7,142.8,8.6,2866,348.0,670.7,7.5
841,558.8,353.8,11.5,69190,1884.3,142.8,8.6,2891,346.8,670.7,7.5
861,572.4,353.6,11.5,69301,1882.9,142.8,8.6,2914,347.0,670.7,7.6
886,578.7,353.7,11.4,69485,1880.2,142.8,8.6,2945,343.8,670.8,7.6
866,619.7,353.7,11.5,69592,1879.3,142.9,8.6,2976,341.8,670.8,7.6
851,623.4,354.0,11.6,69752,1877.1,142.9,8.6,2997,344.4,670.8,7.6
868,566.5,353.9,11.6,69927,1875.3,142.9,8.6,3027,343.2,670.8,7.6
883,570.0,353.9,11.5,70057,1874.0,143.0,8.6,3048,342.4,670.8,7.6
865,589.4,353.9,11.8,70204,1872.7,143.0,8.6,3081,344.4,670.9,7.7
867,553.9,354.0,11.8,70396,1871.1,143.0,8.6,3114,344.7,670.9,7.7
863,485.9,354.0,11.9,70561,1870.1,143.0,8.6,3146,345.2,670.9,7.7
844,497.0,353.8,12.0,70727,1869.4,143.1,8.6,3179,341.9,670.9,7.7
808,511.5,353.9,12.0,70929,1867.0,143.1,8.6,3206,344.6,670.9,7.7
831,494.3,354.0,12.0,71128,1865.4,143.1,8.6,3242,343.7,670.9,7.7
838,503.8,354.0,12.0,71247,1865.2,143.2,8.6,3262,344.8,670.9,7.7
851,506.9,354.0,12.0,71417,1863.7,143.2,8.6,3283,345.9,671.0,7.7
835,512.9,354.0,12.1,71614,1862.3,143.2,8.6,3310,344.1,671.0,7.7
825,501.3,354.0,12.0,71840,1860.4,143.3,8.6,3334,343.0,670.9,7.7
849,511.8,353.9,11.8,72053,1858.6,143.3,8.6,3352,342.0,670.9,7.7
873,492.6,353.8,11.5,72235,1858.0,143.3,8.6,3375,341.3,670.9,7.7
883,506.0,353.8,11.4,72443,1856.1,143.4,8.6,3385,343.1,671.0,7.7
938,502.6,353.9,11.4,72685,1853.7,143.4,8.6,3401,339.8,671.0,7.7
