rabbitCount,rabbitEnergy,rabbitRepro,rabbitFatigue,grassCount,grassEnergy,grassRepro,grassFatigue,wolfCount,wolfEnergy,wolfRepro,wolfFatigue
1199,130.6,147.3,10.3,5286,1817.5,147.3,7.5,663,415.9,654.1,26.4
1155,123.2,147.5,10.4,5268,1819.5,147.2,7.5,660,426.1,654.0,26.4
1122,123.0,147.7,10.5,5239,1829.1,147.1,7.5,639,436.5,654.1,26.4
1087,128.5,147.7,10.6,5217,1833.8,147.1,7.5,635,434.7,654.1,26.4
1074,129.8,147.8,10.6,5194,1839.2,147.0,7.5,631,436.9,654.1,26.5
1051,127.4,147.9,10.7,5162,1847.9,146.8,7.5,626,441.9,654.1,26.5
1011,121.3,148.2,10.9,5144,1853.8,146.7,7.5,623,444.5,654.1,26.5
977,124.8,148.3,11.0,5117,1862.1,146.5,7.5,620,442.7,654.1,26.5
954,122.4,148.3,11.1,5085,1873.5,146.3,7.5,620,437.7,654.0,26.5
923,123.3,148.3,11.1,5082,1873.5,146.1,7.5,612,439.6,654.0,26.6
907,123.6,148.2,11.2,5086,1871.1,145.7,7.5,605,441.5,654.0,26.6
885,128.2,147.9,11.2,5058,1880.0,145.4,7.4,600,442.4,654.0,26.6
862,132.0,147.6,11.2,5047,1880.3,145.0,7.4,597,443.9,653.9,26.6
838,138.0,147.4,11.3,5053,1875.6,144.6,7.4,597,441.3,653.9,26.7
832,136.3,147.3,11.4,5026,1882.4,144.3,7.4,592,444.3,653.7,26.8
800,136.2,147.1,11.3,5031,1880.3,144.0,7.4,589,445.1,653.7,26.8
789,136.1,146.9,11.3,5016,1886.4,143.7,7.3,586,444.2,653.7,26.8
742,131.0,146.6,11.1,5005,1891.3,143.5,7.3,573,457.8,653.7,26.9
736,128.8,146.5,11.1,4999,1895.8,143.3,7.3,573,452.8,653.7,26.9
705,130.8,146.4,11.1,5002,1896.1,143.2,7.3,564,459.3,653.6,27.0
697,119.8,146.2,11.1,4999,1900.3,143.1,7.3,570,453.3,653.5,27.0
678,123.1,146.1,11.1,4987,1907.3,143.0,7.3,563,457.2,653.6,27.0
665,129.4,145.9,11.0,4998,1904.1,142.9,7.3,570,445.4,653.5,27.0
661,127.2,145.9,11.1,4996,1906.6,142.8,7.3,569,443.1,653.5,27.1
653,119.5,145.8,11.1,4996,1909.1,142.8,7.3,565,447.1,653.5,27.1
655,113.5,145.7,11.1,4983,1915.1,142.6,7.3,564,446.7,653.5,27.1
634,110.0,145.6,11.2,4981,1919.4,142.5,7.3,562,447.8,653.5,27.1
623,105.9,145.8,11.3,4987,1920.9,142.4,7.3,566,445.0,653.5,27.1
597,106.6,145.8,11.4,5009,1916.9,142.3,7.3,562,445.2,653.5,27.1
575,104.7,145.8,11.5,5038,1911.8,142.3,7.3,556,447.1,653.5,27.1
565,99.0,145.8,11.5,5047,1914.0,142.2,7.2,551,447.2,653.4,27.0
539,96.5,145.9,11.6,5076,1908.7,142.1,7.2,544,450.3,653.4,27.0
516,87.7,145.8,11.6,5119,1898.9,142.1,7.2,540,450.9,653.5,27.0
483,83.8,146.0,11.8,5147,1895.7,142.2,7.2,539,448.5,653.5,27.0
451,88.3,146.1,11.8,5192,1886.3,142.2,7.2,531,450.5,653.5,27.0
426,81.0,146.2,11.9,5250,1872.6,142.3,7.2,523,456.3,653.5,26.9
398,81.9,146.4,12.0,5285,1867.7,142.4,7.2,516,458.8,653.5,27.0
377,84.9,146.3,11.9,5321,1862.1,142.5,7.3,513,458.1,653.5,27.0
357,86.5,146.5,12.0,5364,1854.2,142.6,7.3,509,455.8,653.5,27.0
350,91.0,146.7,12.0,5395,1850.3,142.7,7.3,506,454.6,653.6,26.9
337,101.3,146.9,12.0,5415,1849.5,142.7,7.3,498,457.5,653.6,26.9
332,109.8,147.1,11.9,5456,1842.6,142.9,7.3,493,457.6,653.6,26.9
338,117.1,147.4,12.0,5469,1844.4,143.0,7.3,484,462.5,653.6,26.9
343,133.2,147.4,11.8,5461,1852.2,143.0,7.3,479,463.6,653.6,26.8
382,121.2,147.4,11.7,5455,1859.8,143.1,7.3,474,466.7,653.7,26.8
427,127.4,147.1,11.5,5429,1872.0,143.3,7.3,461,477.8,653.7,26.8
480,136.1,147.1,11.5,5394,1884.6,143.5,7.3,462,474.5,653.6,26.8
529,137.2,147.0,11.5,5359,1897.8,143.7,7.4,456,479.4,653.7,26.7
556,135.5,146.8,11.3,5323,1909.5,143.8,7.4,451,490.7,653.7,26.7
589,154.1,146.7,11.2,5299,1914.2,144.0,7.4,447,496.4,653.6,26.8
617,169.6,146.4,11.0,5249,1926.1,144.1,7.4,451,493.2,653.5,26.7
657,168.6,146.3,10.9,5172,1949.7,144.2,7.4,453,495.5,653.5,26.8
677,167.3,146.0,10.6,5119,1965.6,144.3,7.4,454,501.2,653.5,26.8
696,171.7,146.0,10.6,5063,1978.6,144.4,7.4,455,507.0,653.5,26.8
712,175.0,145.9,10.5,5018,1987.6,144.5,7.4,460,510.8,653.5,26.7
741,159.7,145.9,10.6,4973,2000.6,144.5,7.4,466,514.1,653.5,26.7
748,172.8,146.1,10.8,4926,2010.2,144.6,7.4,473,517.0,653.6,26.7
753,167.5,146.2,10.9,4877,2021.8,144.7,7.4,491,498.4,653.5,26.7
765,179.5,146.6,11.3,4803,2041.1,144.9,7.4,504,490.5,653.6,26.7
758,170.2,146.8,11.5,4745,2055.9,145.0,7.3,516,495.5,653.6,26.7
739,171.4,147.3,11.9,4684,2071.7,145.1,7.3,523,493.9,653.6,26.7
732,166.1,147.1,11.9,4621,2091.0,145.1,7.3,537,488.9,653.6,26.7
732,152.0,147.2,11.9,4563,2106.0,145.3,7.3,550,496.3,653.6,26.7
707,131.9,147.2,11.9,4549,2109.0,145.4,7.3,558,501.8,653.6,26.8
705,129.0,147.4,12.1,4521,2119.5,145.6,7.3,562,496.9,653.6,26.8
711,129.8,147.4,12.0,4476,2137.9,145.7,7.2,567,479.5,653.6,26.8
738,119.3,147.3,11.9,4447,2151.0,145.7,7.2,574,468.8,653.6,26.9
767,114.2,147.4,12.0,4395,2176.0,145.7,7.2,576,459.5,653.6,26.9
791,115.7,147.3,11.9,4325,2209.1,145.6,7.2,576,454.9,653.6,26.9
798,114.7,147.1,11.8,4254,2244.2,145.5,7.2,579,450.8,653.6,26.9
797,116.2,147.2,11.8,4226,2258.8,145.4,7.2,579,446.6,653.5,26.9
793,111.3,147.1,11.7,4183,2282.6,145.4,7.1,581,439.9,653.5,27.0
794,105.2,147.1,11.8,4160,2295.9,145.3,7.1,585,431.5,653.5,26.9
784,107.2,147.1,11.7,4130,2311.7,145.3,7.1,577,432.6,653.5,26.9
768,105.0,147.0,11.7,4090,2332.7,145.2,7.1,568,440.0,653.4,26.9
755,114.1,146.7,11.5,4056,2346.0,145.3,7.1,566,438.5,653.3,27.0
737,100.5,146.7,11.4,4012,2369.4,145.4,7.1,559,445.9,653.3,26.9
712,102.3,146.5,11.3,3951,2406.3,145.2,7.1,554,447.1,653.2,27.0
694,100.5,146.5,11.2,3915,2429.0,145.2,7.1,549,446.1,653.2,26.9
675,102.9,146.5,11.2,3879,2451.2,145.2,7.1,545,446.5,653.1,26.9
653,106.3,146.5,11.2,3859,2465.3,145.0,7.1,535,450.2,653.2,26.9
654,107.5,146.5,11.2,3826,2485.8,144.9,7.1,528,454.0,653.2,26.9
616,107.2,146.2,11.0,3792,2508.3,144.9,7.1,520,461.3,653.2,27.0
597,114.6,146.2,10.9,3773,2520.3,144.7,7.1,519,459.8,653.2,26.9
576,113.3,146.2,11.0,3758,2530.6,144.5,7.0,518,460.5,653.3,26.9
560,112.4,146.3,11.0,3719,2558.0,144.4,7.0,517,459.7,653.3,26.9
559,114.3,146.3,11.0,3691,2577.3,144.2,7.0,515,459.4,653.4,26.9
540,110.0,146.4,10.9,3696,2572.9,144.1,7.0,515,462.9,653.4,26.9
495,115.2,146.4,10.8,3687,2579.3,143.9,7.0,511,466.5,653.4,27.0
468,120.4,146.8,11.1,3685,2582.6,143.5,7.0,508,465.5,653.5,27.0
454,135.9,147.2,11.3,3675,2586.8,143.3,7.0,501,470.3,653.6,27.0
461,116.2,147.5,11.5,3679,2586.1,143.1,7.0,505,465.7,653.6,27.0
449,125.1,147.7,11.6,3673,2591.3,142.8,7.0,501,465.1,653.6,27.1
439,119.0,147.9,11.8,3674,2592.9,142.5,7.0,495,466.2,653.7,27.1
426,116.3,148.3,12.2,3669,2597.7,142.3,7.0,491,468.9,653.8,27.1
400,121.5,148.4,12.2,3680,2591.3,142.1,7.0,486,472.6,653.9,27.1
375,122.7,148.7,12.5,3689,2586.9,141.9,7.0,479,479.1,653.9,27.1
352,122.9,148.7,12.3,3718,2569.8,141.7,7.1,476,477.9,654.1,27.1
327,119.2,148.9,12.5,3740,2558.6,141.6,7.1,476,478.2,654.1,27.1
307,104.6,148.8,12.3,3752,2556.5,141.5,7.1,470,485.9,654.2,27.1
277,102.9,148.9,12.4,3777,2543.4,141.3,7.1,471,484.4,654.3,27.0
243,94.3,148.3,12.0,3821,2520.2,141.1,7.1,470,487.1,654.3,27.0
223,99.4,147.4,11.2,3839,2515.0,141.0,7.1,465,483.9,654.3,27.0
216,84.7,146.9,10.7,3884,2494.5,141.0,7.2,458,486.5,654.4,27.0
180,85.6,145.6,9.4,3931,2473.1,141.1,7.2,454,487.7,654.4,27.0
172,89.2,144.6,8.4,3979,2452.3,141.1,7.2,454,481.6,654.4,26.9
168,92.0,144.2,7.9,4018,2437.3,141.2,7.2,453,477.2,654.4,26.9
159,92.8,143.7,7.3,4069,2415.5,141.3,7.2,448,477.9,654.4,26.9
161,92.5,143.1,6.9,4103,2403.4,141.3,7.2,443,478.7,654.4,26.9
161,111.9,142.9,6.6,4140,2388.6,141.4,7.2,441,476.2,654.5,26.9
154,114.2,142.7,6.6,4189,2368.2,141.5,7.2,441,473.7,654.5,26.8
150,156.1,142.8,6.6,4216,2358.6,141.5,7.3,435,475.9,654.6,26.8
140,185.1,142.9,6.8,4257,2340.8,141.6,7.3,437,471.4,654.6,26.8
124,233.1,143.2,7.0,4298,2322.1,141.7,7.3,433,474.4,654.6,26.8
132,284.9,143.7,7.5,4343,2299.5,141.8,7.3,427,479.7,654.7,26.7
143,215.9,143.8,7.6,4375,2288.4,141.9,7.3,428,475.6,654.6,26.8
134,208.9,144.4,8.0,4411,2274.9,142.0,7.3,420,485.0,654.6,26.7
141,158.3,144.5,8.2,4454,2259.0,142.0,7.3,416,492.1,654.6,26.7
145,129.2,144.7,8.5,4483,2250.8,142.1,7.3,413,498.1,654.6,26.7
153,154.1,144.7,8.5,4521,2237.8,142.1,7.3,412,493.8,654.7,26.7
144,172.6,144.9,8.6,4539,2233.2,142.2,7.3,412,497.3,654.6,26.7
137,213.8,145.3,8.8,4596,2210.0,142.3,7.3,414,495.3,654.6,26.7
135,165.8,145.1,8.6,4638,2198.2,142.4,7.3,410,497.3,654.6,26.7
146,149.5,145.3,8.6,4670,2190.2,142.5,7.3,408,497.5,654.6,26.7
150,161.9,145.7,9.1,4691,2184.8,142.7,7.3,408,499.7,654.6,26.7
150,105.1,145.6,9.0,4732,2170.8,142.7,7.4,413,506.0,654.6,26.7
159,118.4,146.0,9.3,4747,2171.5,142.8,7.4,414,502.7,654.6,26.7
163,122.0,145.7,9.2,4777,2165.8,142.9,7.4,411,504.9,654.6,26.7
172,123.6,145.6,9.2,4795,2164.8,143.0,7.4,408,507.5,654.6,26.7
190,109.9,145.5,9.1,4808,2166.6,143.1,7.4,406,509.8,654.6,26.7
206,113.9,145.8,9.3,4827,2165.0,143.3,7.4,404,510.6,654.6,26.7
216,122.7,145.6,9.1,4861,2156.4,143.5,7.4,399,515.6,654.5,26.7
242,116.2,145.6,9.1,4873,2158.4,143.6,7.5,396,517.7,654.5,26.7
249,129.1,145.6,9.1,4878,2162.0,143.8,7.5,394,520.2,654.5,26.6
264,134.6,145.4,8.8,4904,2156.0,144.1,7.5,390,525.9,654.5,26.6
296,130.2,145.4,8.8,4897,2164.5,144.4,7.5,389,527.4,654.5,26.6
300,135.2,145.5,8.9,4902,2166.4,144.6,7.5,388,532.0,654.5,26.6
317,141.1,145.5,9.0,4933,2157.5,144.9,7.5,385,536.9,654.5,26.6
322,133.7,145.5,8.9,4952,2154.0,145.1,7.6,389,533.8,654.5,26.5
323,122.6,145.6,9.0,4990,2140.6,145.3,7.6,392,536.6,654.5,26.5
297,99.7,145.5,9.0,5050,2122.6,145.4,7.6,394,538.9,654.5,26.4
267,101.8,145.2,8.9,5097,2109.6,145.5,7.6,402,528.8,654.5,26.4
223,119.9,145.4,9.0,5163,2089.5,145.6,7.6,404,527.6,654.4,26.4
188,91.4,145.3,8.9,5238,2066.9,145.7,7.6,406,530.7,654.5,26.3
156,105.3,145.4,9.1,5284,2054.7,145.8,7.6,413,523.8,654.5,26.2
136,107.0,145.3,9.2,5332,2044.8,145.8,7.7,415,519.4,654.5,26.2
108,146.6,145.4,9.2,5405,2024.5,145.9,7.7,417,515.3,654.5,26.1
85,208.1,144.3,8.5,5488,2000.6,145.9,7.7,418,513.5,654.5,26.1
67,193.7,143.6,7.9,5545,1987.8,146.0,7.7,418,514.4,654.5,26.1
51,239.4,143.1,7.6,5615,1971.4,146.0,7.7,422,506.7,654.4,26.1
41,256.7,143.1,7.8,5689,1953.1,146.0,7.7,420,512.5,654.4,26.0
42,244.3,143.6,8.2,5765,1936.8,146.0,7.7,421,507.9,654.4,26.1
48,133.7,144.0,8.6,5837,1922.4,146.1,7.7,416,513.3,654.4,26.0
49,156.3,144.3,8.9,5874,1919.6,146.1,7.7,414,509.0,654.4,26.1
56,150.9,145.6,9.2,5939,1907.5,146.1,7.8,410,513.1,654.4,26.0
67,157.6,145.3,9.0,6002,1896.8,146.1,7.8,407,514.2,654.4,26.0
78,151.7,145.8,9.2,6039,1894.3,146.1,7.8,406,514.0,654.4,26.0
103,135.7,145.7,9.0,6088,1888.0,146.1,7.8,406,512.2,654.4,25.9
118,139.8,145.7,8.9,6133,1882.9,146.1,7.8,408,508.6,654.4,25.9
149,131.8,145.6,8.8,6157,1883.8,146.1,7.8,402,514.8,654.4,25.9
166,134.6,145.4,8.7,6173,1886.7,146.1,7.8,399,518.9,654.5,25.9
194,119.4,145.3,8.7,6209,1884.0,146.1,7.8,398,520.8,654.5,25.9
198,125.3,145.3,8.5,6240,1882.1,146.1,7.8,400,521.3,654.5,25.9
220,119.5,145.4,8.4,6260,1884.0,146.0,7.8,395,529.5,654.5,25.9
242,120.0,145.3,8.3,6274,1887.7,146.1,7.8,397,526.9,654.5,25.9
262,114.0,145.3,8.3,6272,1896.2,146.0,7.8,400,525.8,654.5,25.9
276,119.7,145.1,8.2,6290,1898.1,145.9,7.8,401,526.0,654.5,25.9
276,118.5,145.3,8.2,6310,1899.1,145.9,7.8,403,529.5,654.6,25.9
299,115.3,145.0,8.0,6304,1907.4,146.0,7.8,406,526.4,654.6,25.9
307,113.8,144.9,8.0,6331,1906.1,145.9,7.8,407,527.4,654.6,25.9
317,123.9,144.5,7.8,6345,1907.4,145.9,7.8,404,534.0,654.6,25.9
317,126.6,144.1,7.7,6355,1910.5,145.9,7.8,406,536.3,654.6,26.0
330,118.9,143.7,7.5,6372,1911.2,145.8,7.8,406,537.8,654.6,26.0
352,124.6,143.1,7.3,6366,1916.6,145.8,7.8,409,537.7,654.6,26.0
376,130.2,143.0,7.3,6357,1922.8,145.7,7.8,416,527.7,654.6,26.0
396,133.8,142.9,7.3,6347,1928.9,145.7,7.8,422,523.4,654.6,26.1
396,130.7,142.7,7.3,6327,1937.8,145.7,7.8,426,526.8,654.6,26.1
413,122.9,143.0,7.5,6320,1943.0,145.7,7.8,431,529.5,654.6,26.2
430,126.8,143.1,7.5,6306,1951.8,145.8,7.8,435,526.8,654.6,26.2
444,137.7,143.3,7.6,6264,1968.7,145.9,7.8,443,518.6,654.6,26.2
444,142.1,143.7,7.7,6273,1969.4,146.0,7.8,448,517.1,654.7,26.2
451,153.7,144.1,7.8,6258,1976.9,146.1,7.8,456,509.1,654.7,26.2
472,134.5,144.5,8.0,6233,1989.3,146.2,7.8,457,510.2,654.7,26.2
479,130.7,145.0,8.2,6209,1999.8,146.3,7.8,460,511.2,654.7,26.2
483,131.1,145.3,8.3,6206,2002.1,146.5,7.8,466,507.7,654.7,26.2
508,146.9,145.7,8.4,6199,2004.7,146.6,7.8,470,503.8,654.7,26.2
502,140.9,145.9,8.5,6158,2019.6,146.8,7.8,475,501.6,654.7,26.2
508,148.4,146.2,8.6,6150,2023.4,146.8,7.8,478,499.9,654.7,26.2
518,170.5,146.5,8.7,6131,2027.5,147.0,7.8,484,492.9,654.7,26.1
522,144.7,146.9,8.9,6103,2036.2,147.1,7.8,483,500.3,654.7,26.1
511,145.4,147.3,9.0,6071,2044.6,147.1,7.9,486,507.4,654.7,26.1
518,146.5,147.5,9.0,6053,2049.9,147.2,7.9,489,503.8,654.7,26.1
522,140.5,147.9,9.1,6030,2055.3,147.3,7.9,496,504.6,654.7,26.0
508,120.1,148.1,9.2,6038,2054.0,147.3,7.9,495,513.6,654.7,25.9
502,120.2,148.4,9.2,6040,2056.2,147.4,7.9,499,507.5,654.7,25.9
497,122.5,148.5,9.3,6047,2057.6,147.4,7.9,503,501.4,654.8,25.8
472,122.1,148.6,9.2,6062,2055.7,147.5,7.9,499,507.3,654.7,25.8
477,127.4,148.9,9.3,6079,2052.6,147.5,7.9,503,498.6,654.7,25.8
466,136.6,149.3,9.4,6095,2049.6,147.5,7.9,505,496.9,654.7,25.7
438,123.6,149.6,9.4,6124,2044.6,147.5,7.9,510,494.4,654.7,25.7
428,128.5,149.6,9.4,6140,2043.8,147.6,7.9,508,494.0,654.6,25.7
437,125.2,149.8,9.5,6173,2038.5,147.6,7.9,507,489.2,654.6,25.6
420,127.0,150.1,9.6,6197,2035.4,147.5,7.9,503,490.5,654.6,25.6
431,126.5,150.2,9.6,6206,2037.1,147.5,7.9,500,489.3,654.6,25.6
446,128.2,150.4,9.7,6234,2033.0,147.5,7.9,497,487.2,654.6,25.5
429,152.7,150.7,9.7,6256,2028.5,147.5,7.9,493,488.6,654.6,25.5
440,127.5,151.0,9.7,6264,2030.0,147.6,8.0,491,497.5,654.5,25.5
441,128.8,151.2,9.7,6304,2021.5,147.6,8.0,489,496.5,654.6,25.5
419,136.6,151.1,9.6,6329,2018.2,147.6,8.0,489,496.0,654.6,25.5
409,130.9,151.5,9.6,6350,2017.7,147.6,8.0,486,496.1,654.5,25.5
400,128.8,151.6,9.5,6388,2011.4,147.7,8.0,482,497.1,654.6,25.4
383,130.2,151.9,9.3,6427,2004.4,147.7,8.0,479,498.3,654.5,25.5
392,133.0,152.1,9.3,6439,2006.1,147.7,8.0,469,506.2,654.5,25.5
395,126.0,152.3,9.2,6483,1997.0,147.8,8.0,461,514.0,654.5,25.5
392,126.6,152.2,9.1,6519,1990.7,147.8,8.0,458,516.0,654.4,25.5
404,128.0,151.8,9.0,6543,1988.7,147.8,8.0,454,518.1,654.5,25.6
411,130.4,151.9,9.0,6583,1981.8,147.8,8.0,450,520.0,654.4,25.6
408,132.4,151.9,8.9,6623,1976.0,147.8,8.0,443,527.1,654.4,25.7
412,135.2,151.8,8.9,6645,1975.0,147.8,8.0,442,527.0,654.4,25.7
416,139.6,151.8,8.9,6667,1974.0,147.8,8.0,436,533.2,654.4,25.8
427,144.1,151.9,8.9,6685,1973.9,147.8,8.0,436,532.2,654.4,25.8
442,141.8,151.6,8.9,6707,1972.6,147.8,8.0,435,532.5,654.4,25.8
475,141.5,151.2,8.8,6712,1975.1,147.8,8.0,429,538.1,654.4,25.8
495,152.3,150.7,8.7,6706,1980.3,147.8,8.0,431,535.8,654.4,25.9
514,141.2,150.3,8.6,6715,1982.0,147.8,8.0,429,540.5,654.4,25.9
536,145.7,150.2,8.5,6726,1981.3,147.7,8.0,428,542.5,654.4,25.9
558,158.3,149.9,8.5,6718,1985.2,147.5,7.9,428,543.0,654.4,26.0
583,153.4,149.5,8.4,6717,1987.8,147.5,7.9,426,547.3,654.4,26.1
615,165.1,149.6,8.4,6697,1994.4,147.4,7.9,425,549.3,654.4,26.1
638,181.6,149.4,8.3,6692,1994.7,147.1,7.9,424,553.2,654.3,26.2
670,171.0,149.1,8.2,6670,2001.6,146.9,7.9,425,553.0,654.3,26.2
677,166.0,148.8,8.1,6664,2004.7,146.8,7.9,429,552.6,654.3,26.2
689,160.1,148.7,8.0,6661,2005.4,146.7,7.9,434,552.2,654.3,26.3
709,157.7,148.5,7.9,6665,2004.6,146.6,7.9,438,550.4,654.3,26.3
729,160.5,148.4,7.8,6640,2011.7,146.4,7.8,443,547.4,654.2,26.3
752,161.4,148.1,7.7,6612,2018.4,146.2,7.8,448,543.8,654.2,26.3
770,163.6,148.2,7.7,6571,2029.9,146.0,7.8,454,541.4,654.2,26.3
764,162.9,148.2,7.7,6553,2033.8,145.8,7.8,459,544.2,654.2,26.4
774,165.3,148.2,7.7,6526,2038.7,145.6,7.7,461,545.5,654.2,26.4
786,157.6,148.2,7.7,6492,2048.2,145.4,7.7,472,538.7,654.2,26.4
789,148.4,148.2,7.7,6473,2052.4,145.2,7.7,481,537.5,654.2,26.5
796,155.3,148.1,7.6,6447,2057.1,145.0,7.7,489,531.8,654.1,26.5
805,155.7,148.3,7.7,6405,2067.5,144.8,7.6,492,535.0,654.1,26.6
815,167.6,148.3,7.7,6375,2072.8,144.6,7.6,496,531.0,654.1,26.6
825,157.5,148.4,7.7,6355,2075.3,144.3,7.6,501,540.1,654.0,26.6
848,152.7,148.4,7.7,6313,2085.9,144.1,7.6,508,534.9,654.0,26.6
869,145.2,148.5,7.6,6291,2092.2,143.8,7.6,515,532.3,654.0,26.7
861,153.2,148.5,7.6,6252,2102.5,143.6,7.6,530,518.1,654.0,26.7
834,157.4,148.6,7.6,6220,2109.6,143.3,7.6,537,515.4,654.0,26.7
838,148.5,148.5,7.6,6204,2113.0,143.2,7.6,541,513.5,654.0,26.7
804,150.2,148.4,7.6,6181,2118.9,143.1,7.5,540,516.4,654.0,26.7
804,151.6,148.4,7.6,6146,2130.2,143.0,7.5,544,510.6,654.0,26.7
811,159.5,148.4,7.5,6123,2135.0,142.9,7.5,548,503.9,654.0,26.7
818,157.4,148.2,7.5,6116,2132.2,142.9,7.5,553,503.5,654.0,26.7
818,157.3,147.8,7.4,6089,2137.2,142.9,7.5,559,498.1,654.0,26.7
821,153.1,147.6,7.3,6055,2145.3,142.9,7.5,556,507.2,654.1,26.7
828,171.3,147.7,7.2,6048,2140.4,143.0,7.5,554,503.6,654.1,26.7
830,154.0,147.6,7.1,6016,2148.2,143.1,7.5,554,511.1,654.1,26.7
815,167.2,147.7,7.1,5990,2150.2,143.2,7.5,558,508.6,654.2,26.7
819,170.3,147.8,7.0,5974,2147.4,143.3,7.5,557,507.1,654.2,26.7
801,165.7,147.9,6.9,5961,2144.8,143.4,7.5,564,506.3,654.2,26.7
802,173.9,147.7,6.9,5940,2146.3,143.4,7.5,570,498.1,654.3,26.7
775,188.4,147.7,6.9,5926,2146.2,143.4,7.6,566,503.0,654.3,26.7
770,187.3,147.7,6.8,5904,2148.1,143.4,7.6,569,502.8,654.3,26.7
742,188.7,147.9,6.8,5916,2142.2,143.5,7.6,569,502.9,654.3,26.7
739,180.1,147.8,6.8,5917,2140.9,143.5,7.6,574,499.2,654.3,26.7
726,165.8,147.7,6.7,5915,2141.4,143.6,7.7,571,501.7,654.2,26.8
698,157.2,147.7,6.7,5943,2132.4,143.6,7.7,573,498.7,654.2,26.8
661,141.1,147.6,6.7,5979,2122.2,143.7,7.7,570,503.9,654.2,26.8
635,138.0,147.6,6.7,6012,2115.1,143.7,7.7,569,502.4,654.2,26.8
624,136.5,147.4,6.7,6059,2103.5,143.8,7.8,571,499.0,654.2,26.9
616,140.6,147.1,6.7,6098,2091.8,143.9,7.8,562,504.8,654.2,26.9
602,119.8,146.7,6.7,6147,2080.5,144.0,7.8,556,508.1,654.1,26.9
596,118.0,146.3,6.7,6196,2065.7,144.0,7.8,555,504.1,654.1,26.9
579,104.1,146.1,6.7,6239,2055.5,144.1,7.8,552,503.7,654.0,26.9
560,108.5,145.6,6.6,6303,2038.8,144.1,7.8,545,507.4,654.0,26.8
545,126.2,145.4,6.6,6342,2024.4,144.1,7.9,544,511.8,654.0,26.9
517,157.7,145.1,6.6,6394,2006.0,144.1,7.9,544,504.5,654.0,26.9
483,151.5,144.8,6.6,6467,1980.2,144.2,7.9,539,523.8,654.1,26.8
446,141.6,144.8,6.6,6542,1959.3,144.2,7.9,535,540.1,654.1,26.9
399,115.3,144.5,6.6,6595,1950.5,144.2,7.9,532,535.6,654.2,26.8
365,138.7,144.4,6.6,6666,1934.0,144.2,7.9,527,539.3,654.1,26.8
342,154.6,144.3,6.6,6745,1917.3,144.2,7.9,515,547.9,654.2,26.8
317,174.0,143.6,6.6,6806,1906.5,144.2,7.9,507,553.4,654.2,26.8
287,154.0,143.6,6.5,6871,1896.3,144.1,7.9,506,555.1,654.2,26.8
254,158.2,143.4,6.5,6945,1881.7,144.2,7.9,498,567.3,654.2,26.8
245,170.0,143.3,6.5,6998,1874.0,144.1,8.0,498,563.7,654.3,26.8
228,196.2,143.4,6.5,7072,1858.9,144.1,8.0,496,568.0,654.4,26.8
218,139.6,142.8,6.5,7139,1847.6,144.1,8.0,495,577.7,654.4,26.8
200,150.0,142.9,6.5,7210,1835.2,144.1,8.0,497,575.0,654.5,26.7
160,122.7,142.5,6.6,7275,1824.9,144.1,8.0,495,583.7,654.6,26.7
150,146.2,142.1,6.6,7358,1812.7,144.1,8.0,496,579.3,654.6,26.7
148,146.1,141.4,6.6,7443,1801.2,144.2,8.0,494,579.8,654.6,26.7
148,137.4,141.4,6.6,7528,1790.0,144.2,8.0,494,573.4,654.6,26.7
152,129.2,141.6,6.6,7596,1783.2,144.2,8.0,496,567.3,654.7,26.7
157,131.8,141.4,6.7,7679,1772.7,144.3,8.0,496,564.4,654.7,26.7
167,135.3,141.2,6.7,7750,1765.3,144.3,8.0,494,564.3,654.7,26.7
169,137.4,141.1,6.7,7813,1759.8,144.4,8.0,488,569.9,654.7,26.7
165,152.6,141.0,6.7,7869,1755.2,144.4,8.1,484,574.6,654.8,26.7
168,160.0,141.1,6.7,7940,1747.7,144.4,8.1,479,579.6,654.8,26.7
181,169.3,141.2,6.6,8000,1742.3,144.5,8.1,481,576.5,654.8,26.7
191,150.0,141.0,6.6,8057,1737.2,144.5,8.1,477,584.6,654.8,26.7
195,144.5,140.9,6.7,8117,1731.9,144.5,8.1,477,587.9,654.8,26.7
199,154.6,140.7,6.6,8184,1725.0,144.5,8.1,473,596.8,654.8,26.7
206,165.2,140.5,6.6,8252,1718.1,144.5,8.1,475,594.0,654.9,26.7
213,155.0,140.3,6.6,8291,1717.7,144.5,8.1,472,600.4,654.8,26.7
235,153.7,140.0,6.6,8347,1713.5,144.5,8.1,476,596.2,654.9,26.7
239,162.8,139.9,6.5,8404,1708.0,144.5,8.1,477,598.4,654.9,26.7
253,150.7,139.7,6.5,8433,1708.8,144.5,8.2,477,606.2,654.9,26.7
265,159.4,139.6,6.4,8482,1706.3,144.5,8.2,484,598.8,655.0,26.7
270,164.5,139.6,6.3,8537,1702.4,144.5,8.2,486,597.4,655.0,26.7
292,151.0,139.7,6.3,8557,1705.4,144.4,8.2,487,597.6,655.0,26.7
321,151.2,139.7,6.3,8599,1704.0,144.4,8.2,493,591.4,655.0,26.7
336,139.8,139.8,6.3,8647,1701.5,144.4,8.2,495,593.2,655.0,26.7
345,150.5,139.9,6.2,8671,1702.8,144.3,8.2,503,586.4,655.0,26.8
342,157.3,139.8,6.1,8693,1703.6,144.2,8.2,508,587.6,655.0,26.8
